city_id,city,country_code,country_name,continent,1980-1982,1983-1985,1986-1988,1989-1991,1992-1994,1995-1997,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2014
Km 32_BR,Km 32,BR,Brazil,Latin America,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Knysna_ZA,Knysna,ZA,South Africa,Africa,No patents,No patents,No patents,Very Low,Low,Low,Low,Very Low,No patents,Very Low,High,Low
Kocaeli Merkezi_TR,Kocaeli Merkezi,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,Medium,Low,High,High,Very High,Very High,Very High
Kocasinan_TR,Kocasinan,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Kodaikkanal_IN,Kodaikkanal,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Kodarma_IN,Kodarma,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Kodungallur_IN,Kodungallur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Very Low,Medium
Kolar_IN,Kolar,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Kolhapur_IN,Kolhapur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Medium,High,Very High
Kolkata_IN,Kolkata,IN,India,Asia,No patents,No patents,Medium,No patents,Medium,Medium,High,High,High,High,High,Very High
Kollegal_IN,Kollegal,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Kopanong_ZA,Kopanong,ZA,South Africa,Africa,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Kopargaon_IN,Kopargaon,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Low,Very Low,Very High
Koppa_IN,Koppa,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Korba_IN,Korba,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,Low
Korkuteli_TR,Korkuteli,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Korla_CN,Korla,CN,China,Asia,No patents,No patents,Low,Medium,Medium,High,High,High,Very High,Very High,Very High,Very High
Kosli_IN,Kosli,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low
Kot Putli_IN,Kot Putli,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Kota_IN,Kota,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium,Very High
Kotagiri_IN,Kotagiri,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Kotamangalam_IN,Kotamangalam,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Kotri_IN,Kotri,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Kottagudem_IN,Kottagudem,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Kottapeta_IN,Kottapeta,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low
Kottarakara_IN,Kottarakara,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Medium,No patents,Very Low
Kottayam_IN,Kottayam,IN,India,Asia,Very Low,No patents,No patents,No patents,No patents,No patents,High,Medium,High,High,High,High
Kou-Kamma_ZA,Kou-Kamma,ZA,South Africa,Africa,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Kouga_ZA,Kouga,ZA,South Africa,Africa,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents,Low,Low,No patents
Kovilpatti_IN,Kovilpatti,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Low,Medium
Kovvur_IN,Kovvur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Medium,Very Low,No patents,Low
Kozhikode_IN,Kozhikode,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,Very Low,Medium,High,High
Kozluk_TR,Kozluk,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Krishnagiri_IN,Krishnagiri,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,Medium,Very Low
Krishnanagar_IN,Krishnanagar,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,Very Low,Medium,Medium
Krishnarajanagara_IN,Krishnarajanagara,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Krishnarajpet_IN,Krishnarajpet,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Kuancheng Manchu_CN,Kuancheng Manchu,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Kuandian Manchu_CN,Kuandian Manchu,CN,China,Asia,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Kuchinda_IN,Kuchinda,IN,India,Asia,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Kudal_IN,Kudal,IN,India,Asia,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low
