name,ccode,conflict,ongoing,year,time,t2,t3,hhi,population,GDPpc,dem,colfra,colbrit,LandArea,f1conflict,f2conflict,l1hhi,hhi2,AidgdpMovAvg4,AidgdpMovAvg5,AidgdpDrop4_15,AidgdpDrop4_5,AidgdpDrop5_5,AidgdpDrop5_15,hhiAidpopDrop4_15,hhiAidDrop4_15,gdp_time,gdp_t2,gdp_t3,l1GDPpc,l1LandArea,l1dem,l1population,reerus2,l1reerus2,l1dem2,hhiAidgdpDrop4_15,hhiAidgdpDrop5_15,hhiAidDrop5_15,hhiAidgdpDrop4_5,hhiAidgdpDrop5_5,disasters,f1AidgdpDrop5_15,l1disasters,f1GDPpc,f1dem,f1population,f1disasters,l1AidgdpMovAvg5,f1AidgdpMovAvg5,AidgdpDrop4_20,AidgdpDrop4_10,AidgdpDrop5_20,AidgdpDrop5_10,hhiAidgdpDrop4_20,hhiAidgdpDrop4_10,hhiAidgdpDrop5_20,hhiAidgdpDrop5_10,r_ccode,totprog_f,totcom,progshare,alltied,tiedshare,ShareNGODisb,ShareGovDisb,DepAidgdpMovAvg5
Cuba,40,0,0,1979,10,100,1000,.30584589,9777329,28.623726,6,0,0,10982,0,0,.28857514,.093541704,2.6386284e-09,2.5295963e-09,0,0,0,0,0,0,10,100,1000,29.09985,10982,6,9711423,96.933334,95.864166,6,0,0,0,0,0,0,0,1,28.182041,6,9835255,1,2.3199358e-09,2.5116007e-09,0,0,0,0,0,0,0,0,40,3410.8738,3725.7793,.9154793,0,0,,,-5.2610738e-10
Cuba,40,0,0,1980,11,121,1331,.25285965,9835255,28.182041,6,0,0,10982,0,0,.30584589,.063938007,2.6281561e-09,2.5116007e-09,0,0,0,0,0,0,11,121,1331,28.623726,10982,6,9777329,98.853333,96.933334,6,0,0,0,0,0,1,0,0,32.690811,6,9884339,1,2.5295963e-09,2.2894893e-09,0,0,0,0,0,0,0,0,40,0,857.35748,0,0,0,,,-1.5767784e-09
Cuba,40,0,0,1981,12,144,1728,.2305696,9884339,32.690811,6,0,0,10982,0,0,.25285965,.05316234,2.0071660e-09,2.2894893e-09,0,0,0,0,0,.2305696,12,144,1728,28.182041,10982,6,9835255,106.25417,98.853333,6,0,0,.2305696,0,0,1,0,1,36.431599,6,9925795,1,2.5116007e-09,1.6473364e-09,0,0,0,0,0,0,0,0,40,0,462.215,0,0,0,,,-2.0814708e-09
Cuba,40,0,0,1982,13,169,2197,.16747764,9925795,36.431599,6,0,0,10982,0,0,.2305696,.028048759,1.2110364e-09,1.6473364e-09,0,0,0,0,0,0,13,169,2197,32.690811,10982,6,9884339,117.98417,106.25417,6,0,0,0,0,0,1,0,1,36.564507,6,9967038,1,2.2894893e-09,9.9691844e-10,0,0,0,0,0,0,0,0,40,0,372.94678,0,0,0,,,-1.5068898e-09
Cuba,40,0,0,1983,14,196,2744,.41653594,9967038,36.564507,6,0,0,10982,0,0,.16747764,.17350219,8.2169410e-10,9.9691844e-10,0,0,0,0,0,0,14,196,2744,36.431599,10982,6,9925795,121.41333,117.98417,6,0,0,0,0,0,1,0,1,36.498833,6,10017649,0,1.6473364e-09,6.9243999e-10,0,0,0,0,0,0,0,0,40,7822.6675,8307.084,.94168633,0,0,,,-8.2149493e-10
Cuba,40,0,0,1984,15,225,3375,.31645969,10017649,36.498833,6,0,0,10982,0,0,.41653594,.10014673,3.6467773e-10,6.9243999e-10,0,0,0,0,0,0,15,225,3375,36.564507,10982,6,9967038,127.43833,121.41333,6,0,0,0,0,0,0,0,1,35.211693,6,10084064,2,9.9691844e-10,3.9236225e-10,0,0,0,0,0,0,0,0,40,80.406403,3331.4414,.024135619,2840,.85248387,,,-1.8933963e-10
Cuba,40,0,0,1985,16,256,4096,.42327359,10084064,35.211693,6,0,0,10982,0,0,.31645969,.17916054,2.5674723e-10,3.9236225e-10,0,0,0,0,0,0,16,256,4096,36.498833,10982,6,10017649,131.52834,127.43833,6,0,0,0,0,0,2,0,0,33.925404,6,10169709,2,6.9243999e-10,2.4202565e-10,0,0,0,0,0,0,0,0,40,4322.1953,5969.5103,.72404522,133.2845,.022327544,,,-2.0922290e-10
Cuba,40,0,0,1986,17,289,4913,.2747725,10169709,33.925404,6,0,0,10982,0,0,.42327359,.075499922,2.5052746e-10,2.4202565e-10,0,0,0,0,0,0,17,289,4913,35.211693,10982,6,10084064,113.74833,131.52834,6,0,0,0,0,0,2,0,2,33.44833,6,10271708,1,3.9236225e-10,2.4915006e-10,0,0,0,0,0,0,0,0,40,0,1481.6956,0,0,0,,,1.6147520e-12
Cuba,40,0,0,1987,18,324,5832,.28510249,10271708,33.44833,6,0,0,10982,0,0,.2747725,.081283428,2.7632591e-10,2.4915006e-10,0,0,0,0,0,0,18,324,5832,33.925404,10982,6,10169709,103.40334,113.74833,6,0,0,0,0,0,1,0,2,33.055859,7,10382314,4,2.4202565e-10,3.2351560e-10,0,0,0,0,0,0,0,0,40,1456.2867,2444.8511,.59565461,0,0,,,2.6312433e-10
Cuba,40,0,0,1988,19,361,6859,.21821219,10382314,33.055859,7,0,0,10982,0,0,.28510249,.04761656,3.6053863e-10,3.2351560e-10,0,0,0,0,0,0,19,361,6859,33.44833,10982,6,10271708,96.161667,103.40334,6,0,0,0,0,0,4,0,1,31.985891,7,10490228,2,2.4915006e-10,3.2830288e-10,0,0,0,0,0,0,0,0,40,42468.984,45693.953,.92942244,24894.586,.54481137,,,-1.2415571e-10
Cuba,40,0,0,1989,20,400,8000,.63476777,10490228,31.985891,7,0,0,10982,0,0,.21821219,.40293011,2.8460351e-10,3.2830288e-10,0,0,0,0,0,0,20,400,8000,33.055859,10982,7,10382314,98.638336,96.161667,7,0,0,0,0,0,2,0,4,30.679155,7,10587115,3,3.2351560e-10,6.4234101e-10,0,0,0,0,0,0,0,0,40,0,35122.793,0,34195.477,.97359788,,,1.7449882e-09
Cuba,40,0,0,1990,21,441,9261,.40309224,10587115,30.679155,7,0,0,10982,0,0,.63476777,.16248335,7.5714141e-10,6.4234101e-10,0,0,0,0,0,0,21,441,9261,31.985891,10982,7,10490228,95.665001,98.638336,7,0,0,0,0,0,3,0,2,27.730909,7,10670630,2,3.2830288e-10,8.6911517e-10,0,0,0,0,0,0,0,0,40,0,1970.0759,0,1934.3502,.98186582,,,6.7466926e-10
Cuba,40,0,0,1991,22,484,10648,.44772187,10670630,27.730909,7,0,0,10982,0,0,.40309224,.20045488,1.0254839e-09,8.6911517e-10,0,0,0,0,0,0,22,484,10648,30.679155,10982,7,10587115,93.373329,95.665001,7,0,0,0,0,0,2,0,3,22.989683,7,10742812,3,6.4234101e-10,9.8250474e-10,0,0,0,0,0,0,0,0,40,0,135.907,0,25.8092,.18990339,,,-5.8526718e-11
Cuba,40,0,0,1992,23,529,12167,.24769427,10742812,22.989683,7,0,0,10982,0,0,.44772187,.06135245,1.1000624e-09,9.8250474e-10,0,0,0,0,0,0,23,529,12167,27.730909,10982,7,10670630,91.464165,93.373329,7,0,0,0,0,0,3,0,2,19.752413,7,10805014,5,8.6911517e-10,9.8266995e-10,0,0,0,0,0,0,0,0,40,0,983.08472,0,983.08472,1,,,-4.6940440e-10
Cuba,40,0,0,1993,24,576,13824,.23410203,10805014,19.752413,7,0,0,10982,0,0,.24769427,.054803759,1.1784975e-09,9.8266995e-10,0,0,0,0,0,0,24,576,13824,22.989683,10982,7,10742812,93.772499,91.464165,7,0,0,0,0,0,5,0,3,20.174591,7,10860061,3,9.8250474e-10,1.1152089e-09,0,0,0,0,0,0,0,0,40,681.62793,2085.9778,.32676664,1313.4946,.62967813,,,-1.2061566e-10
Cuba,40,0,0,1994,25,625,15625,.18600145,10860061,20.174591,7,0,0,10982,0,0,.23410203,.03459654,8.7568836e-10,1.1152089e-09,0,0,0,0,0,0,25,625,15625,19.752413,10982,7,10805014,93.455002,93.772499,7,0,0,0,0,0,3,0,5,19.913292,7,10910121,4,9.8266995e-10,9.0963553e-10,0,0,0,0,0,0,0,0,40,2948.1416,6740.77,.43735978,4647.3164,.68943405,,,-6.9784727e-11
Cuba,40,0,0,1995,26,676,17576,.29001567,10910121,19.913292,7,0,0,10982,0,0,.18600145,.08410909,8.0779183e-10,9.0963553e-10,0,0,0,0,0,0,26,676,17576,20.174591,10982,7,10860061,93.03083,93.455002,7,0,0,0,0,0,4,0,3,20.07114,7,10954959,3,1.1152089e-09,1.0027539e-09,0,0,0,0,0,0,0,0,40,742.1062,8070.7046,.09195061,3285.3333,.40706894,,,8.7296648e-10
Cuba,40,0,0,1996,27,729,19683,.29535004,10954959,20.07114,7,0,0,10982,0,0,.29001567,.087231651,1.0507952e-09,1.0027539e-09,0,0,0,0,0,0,27,729,19683,19.913292,10982,7,10910121,96.665833,93.03083,7,0,0,0,0,0,3,0,4,19.408329,7,10993809,5,9.0963553e-10,1.1045974e-09,0,0,0,0,0,0,0,0,40,1292.3564,16679.619,.077481173,6435.3687,.38582227,,,3.1705244e-10
Cuba,40,0,0,1997,28,784,21952,.17518094,10993809,19.408329,7,0,0,10982,0,0,.29535004,.030688362,1.2524717e-09,1.1045974e-09,0,0,0,0,0,0,28,784,21952,20.07114,10982,7,10954959,102.0325,96.665833,7,0,0,0,0,0,5,0,3,19.041771,7,11027829,4,1.0027539e-09,1.3325302e-09,0,0,0,0,0,0,0,0,40,61.471199,39627.207,.0015512372,5469.7866,.1380311,,,5.4816668e-10
Cuba,40,0,0,1998,29,841,24389,.17254791,11027829,19.041771,7,0,0,10982,0,0,.17518094,.029772781,1.4501491e-09,1.3325302e-09,0,0,0,0,0,0,29,841,24389,19.408329,10982,7,10993809,109.12333,102.0325,7,0,0,0,0,0,4,0,5,19.094681,7,11058483,3,1.1045974e-09,1.7359664e-09,0,0,0,0,0,0,0,0,40,6027.3701,838234,.0071905581,15183.335,.018113481,,,1.5467050e-09
Cuba,40,0,0,1999,30,900,27000,.2029148,11058483,19.094681,7,0,0,10982,0,0,.17254791,.041174419,1.9086019e-09,1.7359664e-09,0,0,0,0,0,0,30,900,27000,19.041771,10982,7,11027829,106.45417,109.12333,7,0,0,0,0,0,3,0,4,19.430929,7,11086832,2,1.3325302e-09,1.8786379e-09,0,0,0,0,0,0,0,0,40,2201.0674,37502.691,.058690917,8238.5332,.21967845,,,2.2815451e-11
Cuba,40,0,0,2000,31,961,29791,.19837315,11086832,19.430929,7,0,0,10982,0,0,.2029148,.039351907,1.9026469e-09,1.8786379e-09,0,0,0,0,0,0,31,961,29791,19.094681,10982,7,11058483,110.07417,106.45417,7,0,0,0,0,0,2,0,3,20.080156,7,11113666,1,1.7359664e-09,1.8330479e-09,0,0,0,0,0,0,0,0,40,26078.4,57051.063,.45710629,4325.3086,.075814687,,,-3.2398548e-10
Cuba,40,0,0,2001,32,1024,32768,.14866066,11113666,20.080156,7,0,0,10982,0,0,.19837315,.022099992,1.9613584e-09,1.8330479e-09,0,0,0,0,0,0,32,1024,32768,19.430929,10982,7,11086832,116.35583,110.07417,7,0,0,0,0,0,1,0,2,20.463331,7,11138855,5,1.8786379e-09,1.8939759e-09,0,0,0,0,0,0,0,0,40,,,,,,,,-2.0860175e-10
Cuba,40,0,0,2002,33,1089,35937,.13838197,11138855,20.463331,7,0,0,10982,0,0,.14866066,.01914957,1.9542790e-09,1.8939759e-09,0,0,0,0,0,0,33,1089,35937,20.080156,10982,7,11113666,115.44833,116.35583,7,0,0,0,0,0,5,0,1,21.353973,7,11161419,2,1.8330479e-09,2.0037958e-09,0,0,0,0,0,0,0,0,40,,,,,,,,3.0788747e-10
Cuba,40,0,0,2003,34,1156,39304,.12208857,11161419,21.353973,7,0,0,10982,0,0,.13838197,.014905619,1.7849360e-09,2.0037958e-09,0,0,0,0,0,0,34,1156,39304,20.463331,10982,7,11138855,106.73666,115.44833,7,0,0,0,0,0,2,0,5,21.270277,7,11179849,3,1.8939759e-09,1.8837591e-09,0,0,0,0,0,0,0,0,40,0,47508.602,0,2958.6299,.062275667,,,2.7525651e-10
Cuba,40,0,0,2004,35,1225,42875,.12100961,11179849,21.270277,7,0,0,10982,0,0,.12208857,.014643325,1.9150035e-09,1.8837591e-09,0,0,0,0,0,0,35,1225,42875,21.353973,10982,7,11161419,101.31084,106.73666,7,0,0,0,0,0,3,0,2,21.516232,7,11193192,3,2.0037958e-09,1.9621484e-09,0,0,0,0,0,0,0,0,40,15.194,63413.336,.0002396026,8264.168,.13032223,.048098456,.012199554,2.6696853e-10
Cuba,40,0,0,2005,36,1296,46656,.12706889,11193192,21.516232,7,0,0,10982,0,0,.12100961,.016146503,2.0640223e-09,1.9621484e-09,0,0,0,0,0,0,36,1296,46656,21.270277,10982,7,11179849,99.999168,101.31084,7,0,0,0,0,0,3,0,3,24.219992,7,11201117,2,1.8837591e-09,2.0133977e-09,0,0,0,0,0,0,0,0,40,332.25803,61129.594,.0054353056,24269.693,.39702037,.080265731,.14687581,-1.5125004e-10
Cuba,40,0,0,2006,37,1369,50653,.16154458,11201117,24.219992,7,0,0,10982,0,0,.12706889,.026096649,2.1106354e-09,2.0133977e-09,0,0,0,0,0,0,37,1369,50653,21.516232,10982,7,11193192,99.859169,99.999168,7,0,0,0,0,0,2,0,3,25.796534,7,11204438,5,1.9621484e-09,1.9751369e-09,0,0,0,0,0,0,0,0,40,4.7583909,51492.781,.000092408896,19613.02,.38088873,.066330813,.21753563,-5.8025507e-10
Cuba,40,0,0,2007,38,1444,54872,.19244349,11204438,25.796534,7,0,0,10982,0,,.16154458,.037034497,1.9184552e-09,1.9751369e-09,0,0,0,0,0,0,38,1444,54872,24.219992,10982,7,11201117,96.339996,99.859169,7,0,0,0,0,0,5,0,2,,,,5,2.0133977e-09,1.7952928e-09,0,0,0,0,0,0,0,0,40,16886.732,75539.648,.22354794,8300.0703,.10987701,.22804259,.12588945,-6.7249389e-10
Cuba,40,0,0,2008,39,1521,59319,,,,,,,10982,,,.19244349,,1.6743529e-09,1.7952928e-09,0,0,0,0,,,39,1521,59319,25.796534,10982,7,11204438,94.114998,96.339996,7,,,,,,5,,5,,,,,1.9751369e-09,,0,0,0,0,,,,,40,,,,,,.3350701,.36801821,
Haiti,41,0,0,1970,1,1,1,.86480534,4712998,8.0278015,,1,0,2756,0,0,,.74788827,,,0,0,0,0,0,0,1,1,1,,,,,138.04584,,,0,0,0,0,0,0,0,,7.9819536,,4797420,0,,0,0,0,0,0,0,0,0,0,41,,,,,,,,
Haiti,41,0,0,1971,2,4,8,.81891495,4797420,7.9819536,,1,0,2756,0,0,.86480534,.67062169,0,0,0,0,0,0,0,0,2,4,8,8.0278015,2756,,4712998,134.12083,138.04584,,0,0,0,0,0,0,0,0,7.3977737,7,4880673,2,,0,0,0,0,0,0,0,0,0,41,,,,,,,,0
Haiti,41,0,0,1972,3,9,27,.61009723,4880673,7.3977737,7,1,0,2756,0,0,.81891495,.37221864,0,0,0,0,0,0,0,0,3,9,27,7.9819536,2756,,4797420,123.985,134.12083,7,0,0,0,0,0,2,0,0,7.2183857,6,4964587,0,0,0,0,0,0,0,0,0,0,0,41,,,,,,,,0
Haiti,41,0,0,1973,4,16,64,.61200207,4964587,7.2183857,6,1,0,2756,0,0,.61009723,.37454653,0,0,0,0,0,0,0,0,4,16,64,7.3977737,2756,7,4880673,112.57584,123.985,7,0,0,0,0,0,0,0,2,7.5738206,6,5051679,1,0,0,0,0,0,0,0,0,0,0,41,1223,5043,.24251437,0,0,,,0
Haiti,41,0,0,1974,5,25,125,.32852152,5051679,7.5738206,6,1,0,2756,0,0,.61200207,.10792639,0,0,0,0,0,0,0,0,5,25,125,7.2183857,2756,6,4964587,107.53333,112.57584,6,0,0,0,0,0,1,0,0,7.6974955,6,5143887,0,0,0,0,0,0,0,0,0,0,0,41,2181.9768,15199.832,.14355269,0,0,,,0
Haiti,41,0,0,1975,6,36,216,.33563226,5143887,7.6974955,6,1,0,2756,0,0,.32852152,.11264902,0,0,0,0,0,0,0,0,6,36,216,7.5738206,2756,6,5051679,105.59583,107.53333,6,0,0,0,0,0,0,0,1,8.4875317,6,5241601,0,0,0,0,0,0,0,0,0,0,0,41,4488.7676,6640.8813,.67592949,0,0,,,0
Haiti,41,0,0,1976,7,49,343,.35994136,5241601,8.4875317,6,1,0,2756,0,0,.33563226,.12955779,0,0,0,0,0,0,0,0,7,49,343,7.6974955,2756,6,5143887,106.23083,105.59583,6,0,0,0,0,0,0,0,0,8.1611643,7,5344636,2,0,0,0,0,0,0,0,0,0,0,41,19382.037,39898.305,.48578599,0,0,,,0
Haiti,41,0,0,1977,8,64,512,.51698762,5344636,8.1611643,7,1,0,2756,0,0,.35994136,.2672762,0,0,0,0,0,0,0,0,8,64,512,8.4875317,2756,6,5241601,104.23333,106.23083,6,0,0,0,0,0,2,0,0,8.0873756,7,5453609,0,0,0,0,0,0,0,0,0,0,0,41,4939.2153,30013.748,.1645651,0,0,,,0
Haiti,41,0,0,1978,9,81,729,.36510062,5453609,8.0873756,7,1,0,2756,0,0,.51698762,.13329847,0,0,0,0,0,0,0,0,9,81,729,8.1611643,2756,7,5344636,95.864166,104.23333,7,0,0,0,0,0,0,0,2,8.119235,7,5569073,1,0,0,0,0,0,0,0,0,0,0,41,12141.147,20578.066,.59000427,0,0,,,0
Haiti,41,0,0,1979,10,100,1000,.39967313,5569073,8.119235,7,1,0,2756,0,0,.36510062,.15973862,0,0,0,0,0,0,0,0,10,100,1000,8.0873756,2756,7,5453609,96.933334,95.864166,7,0,0,0,0,0,1,0,0,9.0642252,7,5691260,3,0,0,0,0,0,0,0,0,0,0,41,15847.65,33809.32,.46873614,0,0,,,0
Haiti,41,0,0,1980,11,121,1331,.36739627,5691260,9.0642252,7,1,0,2756,0,0,.39967313,.13498002,0,0,0,0,0,0,0,0,11,121,1331,8.119235,2756,7,5569073,98.853333,96.933334,7,0,0,0,0,0,3,0,1,8.1760731,7,5820618,0,0,0,0,0,0,0,0,0,0,0,41,16808.016,29377.838,.57213247,0,0,,,0
Haiti,41,0,0,1981,12,144,1728,.3636418,5820618,8.1760731,7,1,0,2756,0,0,.36739627,.13223536,0,0,0,0,0,0,0,0,12,144,1728,9.0642252,2756,7,5691260,106.25417,98.853333,7,0,0,0,0,0,0,0,3,8.0463562,7,5956698,0,0,0,0,0,0,0,0,0,0,0,41,25829.092,60237.383,.42878842,0,0,,,0
Haiti,41,0,0,1982,13,169,2197,.30238494,5956698,8.0463562,7,1,0,2756,0,0,.3636418,.091436654,0,0,0,0,0,0,0,0,13,169,2197,8.1760731,2756,7,5820618,117.98417,106.25417,7,0,0,0,0,0,0,0,0,7.6835318,7,6097667,0,0,0,0,0,0,0,0,0,0,0,41,21776.832,62203.93,.35008773,0,0,,,0
Haiti,41,0,0,1983,14,196,2744,.28785604,6097667,7.6835318,7,1,0,2756,0,0,.30238494,.082861103,0,0,0,0,0,0,0,0,14,196,2744,8.0463562,2756,7,5956698,121.41333,117.98417,7,0,0,0,0,0,0,0,0,7.3788142,7,6241009,0,0,0,0,0,0,0,0,0,0,0,41,22252.939,71143.227,.31279069,0,0,,,0
Haiti,41,0,0,1984,15,225,3375,.30627355,6241009,7.3788142,7,1,0,2756,0,0,.28785604,.093803488,0,0,0,0,0,0,0,0,15,225,3375,7.6835318,2756,7,6097667,127.43833,121.41333,7,0,0,0,0,0,0,0,0,7.2356615,7,6384846,0,0,0,0,0,0,0,0,0,0,0,41,22667.535,82393.813,.27511209,46305.766,.5620054,,,0
Haiti,41,0,0,1985,16,256,4096,.28318512,6384846,7.2356615,7,1,0,2756,0,0,.30627355,.080193818,0,0,0,0,0,0,0,0,16,256,4096,7.3788142,2756,7,6241009,131.52834,127.43833,7,0,0,0,0,0,0,0,0,7.0613537,5,6528470,4,0,0,0,0,0,0,0,0,0,0,41,28173.814,92038.891,.3061077,62667.992,.68088603,,,0
Haiti,41,0,0,1986,17,289,4913,.42435437,6528470,7.0613537,5,1,0,2756,0,0,.28318512,.18007663,0,0,0,0,0,0,0,0,17,289,4913,7.2356615,2756,7,6384846,113.74833,131.52834,7,0,0,0,0,0,4,0,0,6.6250896,6,6672156,7,0,0,0,0,0,0,0,0,0,0,41,68427.281,127516.7,.53661424,60906.527,.47763568,,,0
Haiti,41,0,0,1987,18,324,5832,.42032489,6672156,6.6250896,6,1,0,2756,0,1,.42435437,.17667301,0,0,0,0,0,0,0,0,18,324,5832,7.0613537,2756,5,6528470,103.40334,113.74833,5,0,0,0,0,0,7,0,4,6.3035097,7,6816200,7,0,0,0,0,0,0,0,0,0,0,41,64144.938,138447.38,.46331638,75013.594,.54182029,,,0
Haiti,41,0,0,1988,19,361,6859,.25177255,6816200,6.3035097,7,1,0,2756,1,0,.42032489,.063389421,0,0,0,0,0,0,0,.25177255,19,361,6859,6.6250896,2756,6,6672156,96.161667,103.40334,6,0,0,.25177255,0,0,7,0,7,5.9085455,7,6961283,5,0,0,0,0,0,0,0,0,0,0,41,19901.014,74130.523,.26845911,59382.07,.8010475,,,0
Haiti,41,1,0,1989,20,400,8000,.30172119,6961283,5.9085455,7,1,0,2756,0,1,.25177255,.091035672,0,0,0,0,0,0,0,0,20,400,8000,6.3035097,2756,7,6816200,98.638336,96.161667,7,0,0,0,0,0,5,0,7,5.912137,4,7107901,1,0,0,0,0,0,0,0,0,0,0,41,26910.326,118748.01,.22661707,91718.094,.77237588,,,0
Haiti,41,0,0,1990,1,1,1,.28629684,7107901,5.912137,4,1,0,2756,1,0,.30172119,.081965886,0,0,0,0,0,0,0,.28629684,21,441,9261,5.9085455,2756,7,6961283,95.665001,98.638336,7,0,0,.28629684,0,0,1,0,5,5.3056021,7,7255816,0,0,0,0,0,0,0,0,0,0,0,41,34317.496,111480.6,.30783379,94223.859,.84520406,,,0
Haiti,41,1,0,1991,2,4,8,.32130057,7255816,5.3056021,7,1,0,2756,0,0,.28629684,.10323405,0,0,0,0,0,0,0,0,22,484,10648,5.912137,2756,4,7107901,93.373329,95.665001,4,0,0,0,0,0,0,0,1,4.9106688,7,7404705,3,0,1.0062674e-08,0,0,0,0,0,0,0,0,41,24289.152,102271.97,.23749569,80478.109,.7869029,,,5.0313371e-08
Haiti,41,0,0,1992,1,1,1,.32059374,7404705,4.9106688,7,1,0,2756,0,0,.32130057,.10278035,1.2578343e-08,1.0062674e-08,0,0,0,0,0,.32059374,23,529,12167,5.3056021,2756,7,7255816,91.464165,93.373329,7,0,0,.32059374,0,0,3,0,0,5.0319262,7,7554892,3,0,1.5793031e-08,0,0,0,0,0,0,0,0,41,10567.555,43060.492,.24541184,40208.375,.93376487,,,1.8589111e-08
Haiti,41,0,0,1993,2,4,8,.39496455,7554892,5.0319262,7,1,0,2756,0,0,.32059374,.15599699,1.9741289e-08,1.5793031e-08,0,0,0,0,0,0,24,576,13824,4.9106688,2756,7,7404705,93.772499,91.464165,7,0,0,0,0,0,3,0,3,4.862505,5,7706824,2,1.0062674e-08,2.3531694e-08,0,0,0,0,0,0,0,0,41,5910.4902,101144.75,.058435958,98434.289,.97320217,,,2.2900283e-08
Haiti,41,0,0,1994,3,9,27,.81682497,7706824,4.862505,5,1,0,2756,0,0,.39496455,.66720301,2.9414618e-08,2.3531694e-08,0,0,0,0,0,0,25,625,15625,5.0319262,2756,7,7554892,93.455002,93.772499,7,0,0,0,0,0,2,0,3,4.957871,5,7860725,1,1.5793031e-08,7.6099731e-08,0,0,0,0,0,0,0,0,41,17114.137,104146.42,.16432765,69482.469,.66716135,,,2.3930849e-07
Haiti,41,0,0,1995,4,16,64,.58201653,7860725,4.957871,5,1,0,2756,0,0,.81682497,.33874324,9.5124662e-08,7.6099731e-08,0,0,0,0,0,0,26,676,17576,4.862505,2756,5,7706824,93.03083,93.455002,5,0,0,0,0,0,1,1,2,4.8545337,4,8016832,7,2.3531694e-08,1.1572304e-07,0,0,0,0,0,0,0,0,41,13412.175,205912.16,.065135419,156811.98,.76154798,,,1.2201683e-07
Haiti,41,0,0,1996,5,25,125,.27974305,8016832,4.8545337,4,1,0,2756,0,0,.58201653,.078256175,1.3207546e-07,1.1572304e-07,1,1,1,1,.27974305,.27974305,27,729,19683,4.957871,2756,5,7860725,96.665833,93.03083,5,.27974305,.27974305,.27974305,.27974305,.27974305,7,1,1,4.7462997,4,8174788,3,7.6099731e-08,1.1660700e-07,1,1,1,1,.27974305,.27974305,.27974305,.27974305,41,14076.442,121339.63,.11600861,67577.539,.55692881,,,-6.0989905e-08
Haiti,41,0,0,1997,6,36,216,.30258912,8174788,4.7462997,4,1,0,2756,0,0,.27974305,.091560178,1.3859579e-07,1.1660700e-07,1,1,1,1,.30258912,.30258912,1,1,1,4.8545337,2756,4,8016832,102.0325,96.665833,4,.30258912,.30258912,.30258912,.30258912,.30258912,3,1,7,4.6929274,5,8333515,4,1.1572304e-07,1.2373690e-07,1,1,1,1,.30258912,.30258912,.30258912,.30258912,41,33427.539,217258.06,.15386099,171513.97,.78944814,,,-5.2305708e-08
Haiti,41,0,0,1998,7,49,343,.25374329,8333515,4.6929274,5,1,0,2756,0,0,.30258912,.06438566,1.4499778e-07,1.2373690e-07,1,1,0,1,.25374329,.25374329,1,1,1,4.7462997,2756,4,8174788,109.12333,102.0325,4,.25374329,.25374329,.25374329,.25374329,0,4,1,3,4.5548553,5,8491550,2,1.1660700e-07,1.3450860e-07,1,1,1,1,.25374329,.25374329,.25374329,.25374329,41,99271.742,245314.48,.40467134,116186.13,.47362113,,,-3.1185095e-08
Haiti,41,0,0,1999,8,64,512,.35125929,8491550,4.5548553,5,1,0,2756,0,0,.25374329,.12338309,1.0242569e-07,1.3450860e-07,1,0,1,1,.35125929,.35125929,1,1,1,4.6929274,2756,5,8333515,106.45417,109.12333,5,.35125929,.35125929,.35125929,0,.35125929,2,1,4,4.4096947,6,8647874,3,1.2373690e-07,9.2971476e-08,1,1,1,1,.35125929,.35125929,.35125929,.35125929,41,43937.785,170263.75,.25805718,6522.4072,.038307667,,,-7.9354002e-08
Haiti,41,0,0,2000,9,81,729,.340404,8647874,4.4096947,6,1,0,2756,0,0,.35125929,.11587489,6.6685203e-08,9.2971476e-08,0,0,0,1,0,.340404,1,1,1,4.5548553,2756,5,8491550,110.07417,106.45417,5,0,.340404,.340404,0,0,3,0,2,4.1942329,6,8801982,4,1.3450860e-07,6.3884826e-08,1,0,1,1,.340404,0,.340404,.340404,41,43328.461,140826.08,.30767357,20851.42,.14806505,,,-4.0288150e-08
Haiti,41,0,0,2001,10,100,1000,.322135,8801982,4.1942329,6,1,0,2756,0,0,.340404,.10377096,6.6172753e-08,6.3884826e-08,1,0,0,0,0,.322135,2,4,8,4.4096947,2756,6,8647874,116.35583,110.07417,6,.322135,0,.322135,0,0,4,1,3,4.0618343,6,8954225,3,9.2971476e-08,6.2464906e-08,1,0,1,0,.322135,0,.322135,0,41,,,,,,,,-1.6251311e-08
Haiti,41,0,0,2002,11,121,1331,.29728574,8954225,4.0618343,6,1,0,2756,0,1,.322135,.088378809,6.2005810e-08,6.2464906e-08,1,0,0,1,0,.29728574,1,1,1,4.1942329,2756,6,8801982,115.44833,116.35583,6,.29728574,.29728574,.29728574,0,0,3,0,4,3.6987545,6,9105487,9,6.3884826e-08,5.8191617e-08,1,0,1,0,.29728574,0,.29728574,0,41,,,,,,,,-1.9530058e-08
Haiti,41,0,0,2003,12,144,1728,.38923243,9105487,3.6987545,6,1,0,2756,1,0,.29728574,.15150188,4.9601571e-08,5.8191617e-08,0,0,0,0,0,0,1,1,1,4.0618343,2756,6,8954225,106.73666,115.44833,6,0,0,0,0,0,9,0,3,3.4419358,7,9257096,3,6.2464906e-08,4.9290762e-08,0,0,1,0,0,0,.38923243,0,41,44810.27,127298.03,.3520107,6028.5503,.047357764,,,-1.0144095e-08
